1481396594.000000, 1481396594.000000, 1481396594.000000
32.000000, 32.000000, 32.000000
27,23,56
27,21,55
24,21,52
23,24,52
22,23,53
24,23,51
23,24,49
21,23,45
22,28,42
28,35,43
27,37,40
28,46,38
28,52,41
27,63,44
27,61,43
20,61,34
25,81,38
22,86,34
10,56,23
10,47,25
17,54,27
18,56,25
16,60,21
14,61,21
12,60,20
11,58,18
12,56,18
13,64,21
13,64,23
12,61,24
14,57,24
12,56,25
11,56,25
13,58,23
14,58,23
16,55,25
17,57,23
19,67,20
15,57,14
16,55,15
20,57,18
22,62,16
22,74,15
20,75,17
21,60,17
23,51,19
24,36,22
24,37,22
22,48,19
19,60,16
19,62,18
18,63,18
21,59,17
24,61,18
23,61,17
25,65,19
24,58,18
23,48,16
21,51,16
20,55,13
23,60,13
23,61,13
24,61,12
24,61,11
22,58,10
22,57,10
22,56,8
22,57,8
22,58,8
22,59,8
21,59,7
22,59,8
22,59,8
22,58,9
21,57,10
22,57,11
23,58,11
23,59,11
24,59,11
25,59,11
24,60,12
23,60,11
25,59,11
25,59,11
25,59,11
23,59,11
22,59,10
23,57,11
22,57,11
22,57,11
21,58,10
21,59,10
23,60,10
21,62,9
21,60,9
22,58,8
24,56,9
23,57,8
21,58,6
22,59,8
23,59,8
23,58,10
23,57,11
24,53,11
25,53,12
28,59,12
28,61,13
31,59,14
33,60,16
36,57,16
36,52,16
36,47,17
34,49,16
32,51,16
30,51,17
30,50,17
29,50,18
28,50,18
26,52,16
25,55,16
23,63,15
25,80,14
25,84,14
25,66,15
24,57,14
23,58,13
21,64,12
11,64,5
10,60,2
11,52,1
14,49,4
19,50,6
21,52,5
18,53,4
21,52,5
24,52,6
30,53,8
34,52,7
39,59,9
43,66,10
45,78,9
44,84,10
44,85,14
41,75,14
31,50,13
27,59,17
23,67,16
10,67,9
5,61,8
7,47,9
9,42,9
8,41,7
7,44,7
7,46,6
9,46,6
14,50,9
15,52,9
16,62,7
17,77,7
18,84,7
26,95,10
29,89,14
33,65,15
38,68,16
32,67,12
28,64,8
22,55,6
25,49,6
26,38,7
25,36,7
22,38,6
19,47,5
19,51,5
19,59,5
21,63,5
21,79,6
21,88,5
22,91,8
25,91,11
25,70,13
30,59,21
29,62,22
19,64,12
13,63,10
8,50,12
10,42,10
15,33,12
18,31,13
19,32,12
18,35,11
19,45,11
22,59,10
26,68,11
29,79,13
29,82,13
33,78,16
33,69,15
32,74,12
28,75,10
22,64,5
20,58,7
20,44,10
19,36,9
20,33,10
17,42,7
16,47,6
17,55,4
19,60,3
25,75,6
26,81,6
26,83,4
28,87,6
29,88,9
27,75,8
32,66,19
23,60,16
20,54,12
14,41,12
15,36,13
18,32,12
19,33,11
20,39,9
19,43,8
22,55,10
24,67,8
24,73,8
23,78,11
24,78,12
26,76,18
26,70,18
27,68,14
26,74,12
19,71,6
16,65,5
13,46,7
13,39,8
16,34,8
16,37,7
10,45,3
11,53,2
14,55,2
18,61,3
21,69,5
22,81,4
22,86,2
28,99,12
28,95,13
26,55,13
39,52,26
38,55,25
19,58,15
11,57,14
14,46,11
18,40,11
27,37,14
29,40,14
24,46,11
23,51,11
19,58,8
18,63,8
18,72,10
22,77,12
22,79,13
21,77,13
21,74,12
20,77,8
18,74,6
15,62,4
15,55,6
14,43,6
13,40,7
12,42,6
10,49,4
11,49,3
16,51,4
18,55,5
22,66,7
23,73,8
21,81,3
22,85,4
27,87,11
27,78,11
29,66,15
31,65,19
22,54,16
15,47,14
14,47,15
11,49,14
11,52,14
8,55,12
8,54,11
10,52,12
12,54,13
9,60,10
9,65,8
14,68,9
20,61,14
21,66,14
17,83,11
12,84,10
5,57,4
4,52,6
2,62,1
-1,68,-3
-2,78,-6
0,76,-6
4,63,-2
6,62,-2
7,63,-4
9,65,-6
10,67,-5
14,66,-6
16,66,-6
17,66,-8
17,65,-10
19,62,-10
19,61,-10
19,60,-9
20,55,-8
21,54,-7
24,53,-5
24,56,-4
26,62,-4
25,63,-2
24,64,0
22,62,2
21,60,4
20,61,4
17,60,3
17,60,3
20,60,4
22,60,4
22,61,6
22,59,7
23,57,7
24,55,10
23,54,10
21,56,9
21,57,8
24,61,8
26,63,10
26,65,10
23,60,11
20,57,9
18,55,6
18,57,5
20,61,7
20,61,7
17,61,5
17,61,5
16,61,5
16,61,5
18,61,7
19,61,7
18,59,7
20,57,8
19,58,8
19,61,8
20,61,8
21,61,9
21,60,9
20,60,9
20,60,9
19,61,9
19,61,9
19,61,9
18,61,8
17,60,8
17,60,8
17,60,8
17,60,8
18,60,8
18,60,9
18,60,9
18,59,9
18,59,9
18,60,9
18,60,9
18,60,9
18,60,8
18,60,8
19,60,8
19,60,8
19,60,8
19,60,8
19,60,8
19,60,9
18,60,9
18,60,9
18,60,9
18,60,10
18,60,9
18,60,9
19,60,9
18,60,9
18,60,10
18,59,9
18,60,9
18,60,9
18,60,9
18,60,9
18,60,9
17,60,8
17,60,8
17,60,8
15,58,8
15,58,9
17,58,9
17,59,9
19,60,10
21,60,10
22,59,10
22,57,10
23,56,10
25,55,9
26,59,8
27,64,6
28,62,6
31,58,8
32,58,8
30,59,7
30,56,7
32,52,9
31,51,9
30,51,9
29,52,9
28,53,9
27,57,8
27,58,7
25,59,8
25,62,8
25,76,9
24,87,9
10,87,2
9,71,8
8,62,6
6,51,1
4,56,1
6,62,4
10,63,5
16,64,8
17,61,9
18,53,11
18,49,11
18,44,11
19,45,11
20,46,11
21,50,11
22,53,11
22,61,10
24,68,10
25,78,10
27,81,11
31,87,14
28,75,13
25,62,10
25,73,9
22,73,6
19,68,6
18,62,5
16,52,4
16,50,5
15,49,5
14,49,5
11,49,3
10,47,2
11,48,2
12,61,3
13,71,3
11,86,0
13,89,0
17,89,1
19,77,1
26,63,11
27,69,14
20,70,5
15,68,3
14,56,8
22,42,10
25,38,11
24,38,11
21,40,11
20,47,13
20,50,13
21,55,11
22,59,12
27,69,13
32,71,14
38,85,17
28,89,11
21,84,5
23,78,7
24,73,8
25,69,9
23,63,9
18,49,5
18,46,4
16,48,4
15,50,3
11,53,0
9,55,-2
9,55,-2
13,57,-1
15,61,0
15,70,2
15,76,1
14,90,0
15,96,1
18,73,7
25,67,16
25,61,17
15,54,5
10,49,7
14,46,11
23,44,12
29,45,11
30,47,12
31,56,12
35,57,13
35,55,12
34,59,10
33,70,12
34,80,14
35,86,14
33,87,14
26,72,9
25,72,9
24,70,8
22,67,8
19,62,7
16,51,4
15,50,4
14,52,4
12,53,2
11,53,1
11,53,0
10,52,0
12,58,0
13,63,2
14,69,2
15,74,2
17,87,2
19,86,5
23,64,11
30,63,21
27,65,15
21,67,7
10,61,4
17,54,10
21,52,11
25,49,11
25,48,12
22,47,13
21,47,12
21,51,12
26,62,13
28,69,13
29,73,14
32,84,16
33,90,16
24,73,10
25,68,10
26,70,11
26,67,9
24,67,9
16,61,5
15,54,3
15,53,3
16,52,3
16,51,2
14,51,1
12,50,1
12,50,0
13,55,1
14,69,2
13,74,2
14,82,0
16,85,6
16,79,11
12,68,6
25,62,16
31,64,22
25,65,11
22,58,12
22,53,13
22,47,9
23,47,9
24,51,10
24,53,11
22,54,11
22,52,11
24,53,13
27,58,15
27,66,14
28,77,14
28,81,14
24,72,11
23,66,8
27,70,11
27,71,11
23,70,8
20,68,6
17,60,3
17,57,3
17,56,4
16,54,3
16,50,5
12,50,5
12,50,5
16,53,7
18,59,7
20,67,7
19,66,6
22,70,9
25,74,11
29,60,17
31,52,20
31,58,22
23,57,13
18,58,12
15,58,12
16,57,11
22,55,11
24,55,12
29,57,15
26,56,12
21,55,12
20,55,12
17,54,10
15,57,10
