1480388476.000000, 1480388476.000000, 1480388476.000000
32.000000, 32.000000, 32.000000
-26,-62,9
-27,-56,7
-23,-52,8
-24,-56,7
-22,-61,4
-20,-67,2
-19,-71,0
-15,-69,0
-14,-64,1
-16,-60,3
-17,-58,3
-20,-57,-1
-21,-56,0
-16,-56,2
-14,-54,3
-11,-52,5
-8,-50,8
-12,-51,8
-15,-51,12
-15,-54,14
-19,-59,13
-16,-64,18
-20,-76,24
-18,-86,23
-13,-86,19
-12,-85,15
-16,-71,6
-19,-46,4
-21,-46,3
-23,-50,4
-28,-59,-1
-26,-61,-2
-21,-60,-2
-21,-51,1
-20,-49,3
-21,-47,3
-22,-48,6
-20,-53,18
-19,-58,27
-17,-61,23
-14,-61,19
-7,-61,14
-12,-62,11
-14,-62,12
-15,-62,16
-22,-60,14
-23,-71,12
-26,-80,12
-28,-76,8
-31,-68,8
-30,-63,8
-27,-55,9
-22,-47,9
-19,-61,3
-18,-68,1
-17,-76,-2
-14,-73,-1
-15,-63,4
-17,-59,5
-17,-52,7
-16,-51,4
-15,-51,4
-13,-49,4
-17,-54,1
-34,-42,11
-42,-33,17
-65,-60,43
-55,-75,50
-23,-89,80
-1,-94,93
-22,-93,73
-23,-89,53
-15,-78,47
-13,-71,40
-11,-57,27
-9,-45,20
-4,-44,18
6,-41,15
6,-36,9
4,-21,2
7,-17,3
12,-13,4
11,-16,10
7,-20,11
4,-24,11
-7,-39,10
-21,-47,6
-36,-66,10
-27,-76,38
-34,-82,47
-44,-85,46
-42,-78,47
-61,-93,35
-57,-90,30
-52,-66,30
-52,-73,25
-50,-64,19
-48,-66,17
-41,-60,15
-37,-57,13
-38,-57,11
-35,-57,10
-36,-58,9
-36,-57,6
-35,-55,6
-28,-59,7
-26,-56,10
-21,-58,10
-20,-54,10
-16,-54,11
-13,-59,13
-13,-57,13
-14,-57,9
-17,-63,9
-24,-81,18
-26,-79,27
-27,-62,32
-27,-61,28
-20,-61,10
-15,-65,5
-10,-73,4
-10,-67,5
-11,-63,7
-13,-59,8
-17,-59,5
-19,-52,1
-17,-52,2
-13,-50,4
-12,-50,5
-11,-49,6
-12,-49,5
-14,-50,5
-16,-54,4
-18,-63,1
-26,-72,-2
-29,-72,-1
-24,-65,9
-21,-65,9
-24,-62,14
-27,-57,21
-23,-53,34
-22,-53,34
-17,-60,26
-18,-57,24
-20,-59,20
-23,-64,9
-21,-62,13
-23,-57,8
-17,-59,9
-23,-61,7
-22,-62,7
-23,-61,6
-21,-61,8
-16,-56,11
-15,-56,11
-12,-60,13
-9,-62,13
-8,-61,13
-11,-55,13
-14,-56,12
-22,-63,9
-24,-63,7
-26,-59,7
-26,-59,7
-26,-57,6
-27,-57,5
-26,-56,5
-28,-57,5
-26,-58,4
-29,-57,2
-24,-61,5
-26,-61,3
-26,-61,4
-25,-62,5
-23,-61,6
-21,-64,6
-21,-71,7
-18,-76,10
-16,-71,11
-15,-63,12
-10,-61,9
-11,-62,5
-13,-61,3
-14,-59,4
-12,-55,6
-13,-54,5
-14,-56,4
-17,-58,6
-17,-58,10
-17,-57,12
-17,-57,12
-19,-58,11
-23,-58,11
-23,-62,10
-23,-64,8
-21,-61,7
-26,-59,4
-25,-61,10
-26,-61,10
-26,-58,6
-24,-58,5
-24,-59,8
-23,-58,7
-22,-58,5
-20,-59,6
-19,-60,5
-20,-61,5
-20,-60,5
-19,-58,5
-17,-57,5
-16,-57,7
-16,-60,6
-19,-65,6
-23,-64,8
-21,-61,8
-19,-56,8
-18,-56,8
-18,-65,7
-19,-66,8
-21,-64,8
-20,-59,7
-20,-53,7
-19,-50,8
-15,-56,3
-17,-66,5
-19,-64,7
-20,-59,7
-20,-57,7
-19,-54,6
-19,-52,7
-16,-51,7
-15,-59,5
-17,-71,7
-19,-72,8
-24,-66,11
-24,-63,12
-26,-60,9
-18,-60,9
-21,-58,9
-19,-59,7
-18,-58,6
-19,-59,4
-20,-59,3
-21,-59,4
-20,-58,5
-18,-59,8
-17,-60,11
-17,-63,11
-16,-58,12
-18,-58,13
-19,-59,11
-19,-60,10
-20,-58,8
-20,-60,7
-22,-59,5
-23,-59,6
-24,-60,6
-22,-60,7
-19,-59,8
-21,-59,9
-23,-59,9
-23,-59,9
-23,-60,9
-22,-60,9
-22,-60,9
-21,-60,9
-20,-61,9
-19,-61,8
-18,-62,8
-18,-62,8
-18,-60,8
-18,-58,8
-17,-57,9
-17,-57,8
-16,-57,8
-16,-58,8
-18,-59,8
-19,-60,8
-20,-61,9
-21,-61,9
-22,-60,10
-22,-60,10
-22,-59,9
-22,-59,8
-22,-59,7
-21,-59,7
-21,-59,6
-20,-59,7
-20,-59,7
-20,-59,9
-20,-59,9
-20,-60,9
-20,-59,10
-21,-60,10
-21,-59,9
-21,-59,9
-21,-59,8
-22,-60,8
-21,-60,8
-21,-60,7
-21,-60,7
-20,-60,8
-19,-60,8
-18,-60,8
-18,-60,8
-18,-60,9
-18,-60,9
-18,-60,8
-19,-59,8
-20,-59,8
-20,-59,8
-21,-60,8
-21,-60,7
-20,-60,7
-20,-60,8
-20,-59,8
-19,-59,8
-19,-59,8
-19,-59,9
-20,-59,9
